Date & Time,Date,Time,Month,Usage [kW],Generation [kW],Grid [kW],EV Charger [kW],Inverter 1 [kW],Inverter 1+ [kW],Inverter 2 [kW],Inverter 2+ [kW],Fridge [kW],Dryer [kW],HVAC [kW],Water Heater [kW],tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-01-02 11:30:00,2022-01-02,11:30:00,1,2.026424572,0.24252044,1.775785093,-0.003082326,0.128754954,0.133016863,0.113765486,0.117622616,-0.05072941,-0.003028171,-0.324422199,-0.355039016,12.5,8.1,15.3,20.1,,327.0,4.1,,1010.3,
2022-01-03 11:30:00,2022-01-03,11:30:00,1,4.945530868,0.0561261,4.882155266,-0.003118669,0.022860972,0.026714329,0.033265127,0.036661273,-0.052265752,-0.257831667,-2.315669745,-0.741715301,0.5,-4.3,7.5,29.6,,332.0,13.1,,1018.3,
2022-01-04 11:30:00,2022-01-04,11:30:00,1,4.881921481,0.168599826,4.706598275,-0.645391169,0.049023704,0.052530729,0.119576123,0.122792477,-0.049830278,-0.069024988,-1.691840556,-0.541472905,-3.1,-8.2,2.6,2.5,,32.0,3.5,,1026.3,
2022-01-05 11:30:00,2022-01-05,11:30:00,1,4.33875875,0.64283331,3.689462639,-0.002994352,0.278274259,0.281659028,0.364559051,0.367637083,-0.054591933,-0.187141273,-1.690769502,-0.546388403,1.6,-3.0,6.0,1.3,,308.0,5.2,,1014.5,
2022-01-06 11:30:00,2022-01-06,11:30:00,1,4.151688646,0.576444444,3.568271782,-0.002996956,0.298503113,0.302184398,0.277941331,0.281232465,-0.047843137,-0.037685313,-2.216528681,-0.403341759,3.3,-0.8,5.3,4.9,,298.0,7.4,,1012.5,
2022-01-07 11:30:00,2022-01-07,11:30:00,1,4.692258519,0.099301794,4.586013287,-0.003013507,0.047131123,0.050791701,0.052170671,0.05545353,-0.042343299,-0.002524942,-2.888935961,-0.538104664,-6.9,-10.5,-2.7,0.3,,311.0,10.1,,1020.3,
2022-01-08 11:30:00,2022-01-08,11:30:00,1,5.229632905,0.377732743,4.845309815,-0.003001262,0.14843485,0.151876632,0.229297894,0.232446458,-0.049386528,-0.169220961,-3.218703796,-0.757406447,-6.3,-12.3,0.6,0.0,,31.0,2.9,,1032.3,
2022-01-09 11:30:00,2022-01-09,11:30:00,1,4.876032188,0.898637049,3.970828287,-0.003016238,0.411802593,0.415234664,0.486834456,0.489969236,-0.046064954,-0.246893808,-2.265074907,-0.862323657,3.6,-4.9,12.5,10.9,,337.0,3.9,,1024.4,
2022-01-10 11:30:00,2022-01-10,11:30:00,1,3.075151875,2.259296111,0.809481655,-0.00310169,1.114636806,1.117956736,1.144659306,1.147713484,-0.040486852,-0.059765116,-2.499114618,-0.086640139,-1.1,-4.4,1.5,0.0,,289.0,14.6,,1025.1,
2022-01-11 11:30:00,2022-01-11,11:30:00,1,4.217743206,2.304918785,1.90645544,-0.003184259,1.144331285,1.147655313,1.1605875,1.163632454,-0.023124317,-0.003814502,-3.760008241,-0.132962882,-4.0,-8.0,1.0,0.0,,315.0,8.7,,1030.2,
2022-01-12 11:30:00,2022-01-12,11:30:00,1,3.391373866,1.87947941,1.50550691,-0.003102813,0.970332315,0.973686678,0.909147095,0.912180278,-0.022722106,-0.00375522,-3.049058507,-0.098786528,0.4,-6.7,10.2,0.0,,326.0,3.3,,1023.3,
2022-01-13 11:30:00,2022-01-13,11:30:00,1,3.356499016,0.723443067,2.62657522,-0.003153611,0.37452706,0.377913287,0.348916007,0.352010509,-0.024789572,-0.003717477,-3.022972836,-0.092631204,0.4,-2.8,5.8,0.9,,353.0,0.8,,1014.0,
2022-01-14 11:30:00,2022-01-14,11:30:00,1,4.008175197,1.83360235,2.168100289,-0.003164641,0.94024956,0.943602222,0.893352789,0.896472685,-0.051124792,-0.212052708,-2.638925266,-0.300245787,1.5,-1.2,4.9,0.0,,317.0,9.9,,1013.9,
2022-01-15 11:30:00,2022-01-15,11:30:00,1,4.80019316,0.845802731,3.947740451,-0.003188021,0.434424028,0.437933634,0.411378704,0.414519074,-0.050321123,-0.002973322,-2.267196181,-1.03348559,-0.2,-2.2,2.2,0.0,,16.0,8.0,,1020.8,
2022-01-16 11:30:00,2022-01-16,11:30:00,1,6.067895162,0.113519398,5.947152431,-0.003159676,0.042653171,0.046429896,0.070866227,0.074312836,-0.050239595,-0.002973727,-2.939672778,-1.246944282,-5.1,-8.6,-2.6,29.3,,63.0,14.2,,1009.6,
2022-01-17 11:30:00,2022-01-17,11:30:00,1,5.860975567,0.137031447,5.717097755,-0.003075775,0.050478368,0.053999016,0.086553079,0.089878796,-0.04491838,-0.003054016,-2.859369167,-0.734591389,-2.1,-3.0,-0.1,0.4,,289.0,19.2,,1000.2,
2022-01-18 11:30:00,2022-01-18,11:30:00,1,4.4306025,0.68025897,3.743896863,-0.00308419,0.30929831,0.312632431,0.37096066,0.374073206,-0.042239711,-0.110912049,-2.329658889,-0.810445174,-2.6,-5.3,0.9,0.9,,308.0,12.7,,1018.3,
2022-01-19 11:30:00,2022-01-19,11:30:00,1,4.722861157,0.228552824,4.487826991,-0.003061782,0.142064086,0.145460799,0.086488738,0.089573368,-0.053421505,-0.115437731,-2.613221331,-0.916815035,-0.3,-7.4,5.7,5.8,,358.0,0.2,,1019.8,
2022-01-20 11:30:00,2022-01-20,11:30:00,1,4.842188831,0.39853522,4.437244306,-0.003211366,0.248213044,0.251565428,0.150322176,0.153379097,-0.043562477,-0.104799757,-2.733914965,-0.34914103,-0.1,-5.0,2.5,5.3,,329.0,7.8,,1021.1,
2022-01-21 11:30:00,2022-01-21,11:30:00,1,6.170517361,1.047380069,5.116697234,-0.594598773,0.591883403,0.595245995,0.455496667,0.458574132,-0.042846296,-0.003075104,-2.734742326,-0.275656678,-5.4,-6.9,-4.0,0.0,,43.0,7.1,,1026.9,
2022-01-22 11:30:00,2022-01-22,11:30:00,1,4.442596412,1.99864353,2.437660509,-0.003248981,1.098531759,1.101801678,0.900111771,0.903134225,-0.043518877,-0.118325683,-2.438256771,-1.070493819,-6.8,-13.9,0.5,0.0,,2.0,0.8,,1024.0,
2022-01-23 11:30:00,2022-01-23,11:30:00,1,3.928862523,2.030238356,1.892334201,-0.003182639,1.060369306,1.063664792,0.969869051,0.97286353,-0.054425185,-0.153268067,-2.28453022,-0.541816887,-1.0,-6.3,4.9,0.0,,291.0,8.3,,1013.3,
2022-01-24 11:30:00,2022-01-24,11:30:00,1,4.160052222,2.038514375,2.115258588,-0.003290856,1.037861898,1.04111787,1.000652477,1.003675764,-0.042190174,-0.121962188,-1.915725833,-0.728298333,2.0,-3.1,6.5,0.0,,294.0,6.7,,1010.8,
2022-01-25 11:30:00,2022-01-25,11:30:00,1,2.925316424,2.517603067,0.401493623,-0.003297222,1.268405162,1.271668044,1.249197905,1.252154757,-0.040606007,-0.084733229,-1.837099664,-0.367725451,3.3,-1.3,7.7,0.0,,315.0,6.3,,1015.3,
2022-01-26 11:30:00,2022-01-26,11:30:00,1,4.249475625,2.655067951,1.588251435,-0.003267847,1.339029387,1.342227072,1.316038565,1.318997118,-0.041525822,-0.004059074,-2.343993576,-0.777919745,-2.9,-7.7,0.5,0.0,,311.0,7.8,,1024.9,
2022-01-27 11:30:00,2022-01-27,11:30:00,1,4.707939919,2.063551181,2.638093414,-0.688162986,1.078349514,1.081638623,0.985201667,0.988207882,-0.043989722,-0.003943623,-2.828527639,-0.439248229,-3.8,-10.2,4.6,0.0,,4.0,1.5,,1025.3,
2022-01-28 11:30:00,2022-01-28,11:30:00,1,4.307220579,0.678678773,3.621989618,-0.003125,0.341872616,0.345287824,0.336806157,0.339943137,-0.039259225,-0.168883032,-2.483249595,-0.807673137,-0.8,-3.2,2.6,3.9,,352.0,1.5,,1015.6,
2022-01-29 11:30:00,2022-01-29,11:30:00,1,4.525683322,1.862269977,2.657231343,-0.00340515,0.879171759,0.8823886,0.983098218,0.98606338,-0.048541933,-0.122729803,-2.800519039,-0.791399977,-6.4,-9.3,-1.8,1.1,,305.0,17.7,,1014.1,
2022-01-30 11:30:00,2022-01-30,11:30:00,1,3.742843588,2.332667512,1.403974433,-0.003246435,1.216591863,1.219817847,1.116075648,1.119051308,-0.044255359,-0.002798495,-2.150252025,-0.591356296,-5.1,-11.6,3.3,0.0,,8.0,3.2,,1015.0,
2022-01-31 11:30:00,2022-01-31,11:30:00,1,3.881536076,2.213086447,1.662295313,-0.003322361,1.167995185,1.171215602,1.045091262,1.048025162,-0.042327326,-0.158089734,-1.657749988,-0.73459625,-1.9,-7.0,5.0,0.0,,40.0,3.9,,1021.0,
2022-02-01 11:30:00,2022-02-01,11:30:00,2,4.10659978,2.276006921,1.824539769,-0.003385,1.154643854,1.157843125,1.121363067,1.124216887,-0.038974757,-0.19357206,-2.683806516,-0.612770775,-1.5,-6.3,4.4,0.0,,66.0,5.2,,1028.3,
2022-02-02 11:30:00,2022-02-02,11:30:00,2,3.594040694,0.947224144,2.640541829,-0.643925949,0.498562465,0.501884884,0.448661678,0.451613981,-0.055201771,-0.003054259,-0.919149549,-0.509384757,1.7,-5.4,7.7,2.1,,17.0,1.8,,1027.1,
2022-02-03 11:30:00,2022-02-03,11:30:00,2,2.586373727,0.256569826,2.32323037,-0.003132396,0.136461956,0.139914896,0.12010787,0.123228461,-0.046925382,-0.214109063,-0.818233808,-0.724615787,6.3,2.5,13.1,26.1,,0.0,1.0,,1021.1,
2022-02-04 11:30:00,2022-02-04,11:30:00,2,3.26792985,1.558757616,1.703137535,-0.003098738,0.781653275,0.784851644,0.77710434,0.779940671,-0.046346794,-0.014371366,-1.644904225,-0.499982766,7.4,-0.7,14.1,17.8,,280.0,11.6,,1016.0,
2022-02-05 11:30:00,2022-02-05,11:30:00,2,3.333666852,2.859192488,0.468381296,-0.003248438,1.457674606,1.460863426,1.401517882,1.40442213,-0.052048611,-0.108820093,-1.609544039,-0.684484005,-3.6,-6.8,-1.2,0.0,,317.0,12.2,,1026.7,
2022-02-06 11:30:00,2022-02-06,11:30:00,2,4.817356852,2.410859491,2.40040963,-0.548020799,1.280627824,1.283791146,1.130231667,1.133156076,-0.044828553,-0.0040975,-2.127674479,-0.823612407,-3.6,-8.5,3.0,0.0,,46.0,3.9,,1029.3,
2022-02-07 11:30:00,2022-02-07,11:30:00,2,4.528177593,1.605480787,2.916662072,-0.015210336,0.787269826,0.790429525,0.818210961,0.821085995,-0.04185206,-0.125231898,-2.436674838,-1.013017188,-2.7,-7.9,2.8,1.2,,353.0,0.8,,1021.7,
2022-02-08 11:30:00,2022-02-08,11:30:00,2,3.311836829,2.937670613,0.368154178,-0.003072315,1.499593715,1.5027325,1.438076898,1.44095015,-0.040274641,-0.002977604,-2.292604398,-0.357230428,1.0,-4.4,6.8,0.0,,317.0,8.0,,1019.1,
2022-02-09 11:30:00,2022-02-09,11:30:00,2,3.375883831,2.874739294,0.495141343,-0.003085845,1.455033576,1.45820316,1.419705718,1.422539329,-0.043345868,-0.090579155,-1.657144398,-0.913880833,3.8,-4.9,12.2,0.2,,320.0,3.7,,1016.1,
2022-02-10 11:30:00,2022-02-10,11:30:00,2,2.528663738,2.90150728,-0.378830162,-0.003118137,1.482762731,1.485899907,1.418744549,1.421593993,-0.05093963,-0.182827373,-1.179223137,-0.37331287,6.1,-1.1,13.3,0.0,,309.0,5.7,,1015.0,
2022-02-11 11:30:00,2022-02-11,11:30:00,2,1.893946794,2.226928843,-0.338989699,-0.0030961,1.165515671,1.168703056,1.061413171,1.064233438,-0.033389618,-0.002824144,-1.058836424,-0.300139549,7.7,-2.3,17.6,0.0,,282.0,6.5,,1015.4,
2022-02-12 11:30:00,2022-02-12,11:30:00,2,3.693722269,1.167114086,2.520456169,-0.003030012,0.622734167,0.625983981,0.544379919,0.547282118,-0.052835313,-0.422779572,-1.032393171,-0.809452662,7.5,2.2,12.0,0.0,,323.0,4.6,,1017.7,
2022-02-13 11:30:00,2022-02-13,11:30:00,2,3.691441725,1.91562941,1.769803449,-0.481536215,1.011892199,1.01502537,0.903737211,0.906612905,-0.051212477,-0.167604595,-1.606310914,-0.628156146,0.1,-4.6,4.2,4.6,,294.0,8.5,,1018.3,
2022-02-14 11:30:00,2022-02-14,11:30:00,2,4.126315741,1.907067616,2.213329965,-0.003077778,0.963061817,0.966139792,0.944005799,0.946845984,-0.041340683,-0.002880741,-2.12294625,-0.662537558,-2.9,-5.9,0.5,0.0,,304.0,11.2,,1022.4,
2022-02-15 11:30:00,2022-02-15,11:30:00,2,3.538167083,2.552333692,0.979786331,-0.003156528,1.364560475,1.367715845,1.187773218,1.190664907,-0.042213981,-0.130983542,-2.159093912,-0.387419988,-0.4,-8.8,8.6,0.0,,16.0,2.0,,1033.0,
2022-02-16 11:30:00,2022-02-16,11:30:00,2,2.36186691,0.983217257,1.372676771,-0.003029514,0.514676123,0.517799884,0.468541134,0.471390255,-0.045311759,-0.100754595,-0.735528484,-0.715407975,4.1,-2.9,11.0,0.0,,115.0,7.0,,1033.0,
2022-02-17 11:30:00,2022-02-17,11:30:00,2,2.6152036,0.849401852,1.759685509,-0.56964735,0.44689647,0.450137581,0.402505382,0.405380509,-0.052337523,-0.003735486,-0.422016192,-0.743316817,12.9,9.0,16.0,8.1,,203.0,12.0,,1019.2,
2022-02-18 11:30:00,2022-02-18,11:30:00,2,3.409631262,2.03041147,1.373353368,-0.003115266,1.003916644,1.00697338,1.026494826,1.029304514,-0.044566701,-0.188234942,-1.894335995,-0.477026713,4.3,-3.7,15.1,8.2,,284.0,16.9,,1015.3,
2022-02-19 11:30:00,2022-02-19,11:30:00,2,3.581910625,3.353706169,0.222422049,-0.003262755,1.724468542,1.72752316,1.629237627,1.631965417,-0.043333993,-0.009545972,-2.008966574,-0.597945938,-0.5,-6.3,5.1,0.0,,311.0,12.6,,1022.0,
2022-02-20 11:30:00,2022-02-20,11:30:00,2,3.382101725,3.271546215,0.10477015,-0.003185567,1.685368727,1.688415243,1.586177488,1.588916331,-0.042378241,-0.07326566,-1.663633206,-0.684446644,0.8,-8.0,9.1,0.0,,351.0,3.0,,1028.1,
2022-02-21 11:30:00,2022-02-21,11:30:00,2,2.91420022,2.107526644,0.800694688,-0.003097222,1.11358978,1.11672919,0.993936863,0.996776343,-0.041397685,-0.124191748,-0.551034051,-1.027001887,6.5,-3.6,17.1,0.0,,346.0,3.3,,1026.7,
2022-02-22 11:30:00,2022-02-22,11:30:00,2,1.894974699,1.021218067,0.867716192,-0.521345312,0.527480312,0.530631019,0.493737755,0.496627488,-0.078745926,-0.087398634,-0.439877593,-0.290069861,12.6,10.4,15.2,13.4,,196.0,5.8,,1023.5,
2022-02-23 11:30:00,2022-02-23,11:30:00,2,1.957208021,1.947477442,0.003614479,-0.002987963,1.056121053,1.05936875,0.891356389,0.894224792,-0.047844942,-0.087805556,-0.436307836,-0.688305729,13.7,8.9,19.2,11.0,,316.0,6.0,,1023.2,
2022-02-24 11:30:00,2022-02-24,11:30:00,2,2.523060949,0.853559907,1.663437211,-0.248952593,0.43352353,0.436705127,0.420036377,0.422918611,-0.054507396,-0.069714734,-0.765189225,-0.441791725,4.8,0.8,8.6,34.5,,63.0,7.6,,1024.5,
2022-02-25 11:30:00,2022-02-25,11:30:00,2,2.47850103,3.037070509,-0.564354734,-0.003003854,1.624054109,1.627109201,1.4130164,1.415746563,-0.044170868,-0.003866782,-1.511578241,-0.422732801,5.2,0.5,11.9,10.7,,310.0,12.5,,1022.6,
2022-02-26 11:30:00,2022-02-26,11:30:00,2,2.115326262,1.811533171,0.297950278,-0.003026944,0.945711991,0.948769919,0.865821181,0.868606065,-0.025810544,-0.003613322,-1.768915127,-0.110595694,1.7,-0.2,4.8,0.0,,315.0,4.5,,1028.7,
2022-02-27 11:30:00,2022-02-27,11:30:00,2,4.330889919,2.756384769,1.5688514,-0.628622882,1.410186019,1.413214931,1.34619875,1.348823588,-0.038010012,-0.003903773,-2.749112639,-0.348963484,4.5,0.9,9.6,0.0,,291.0,8.3,,1021.9,
2022-02-28 11:30:00,2022-02-28,11:30:00,2,3.801313877,3.342998137,0.452666655,-0.65181184,1.756172998,1.759155637,1.586825139,1.589491586,-0.044672025,-0.220162905,-1.38238985,-0.7432539,5.2,-0.4,12.2,0.0,,309.0,3.9,,1021.9,
2022-03-01 11:30:00,2022-03-01,11:30:00,3,2.214949433,3.456375914,-1.247040243,-0.003238403,1.785614815,1.788600035,1.6707611,1.673389641,-0.033683785,-0.101312442,-1.174485972,-0.369388148,7.0,-1.8,16.4,0.0,,314.0,4.0,,1019.8,
2022-03-02 11:30:00,2022-03-02,11:30:00,3,2.41084691,3.353865278,-0.948753229,-0.003160012,1.736976042,1.73994331,1.616889236,1.619656829,-0.05308544,-0.002936794,-0.866122616,-0.689526597,10.4,2.6,18.8,0.0,,325.0,5.0,,1018.4,
2022-03-03 11:30:00,2022-03-03,11:30:00,3,2.579661435,3.327324711,-0.753243553,-0.003165197,1.709769398,1.712687373,1.617555313,1.620217616,-0.043838947,-0.003262326,-0.743730833,-0.378121609,12.2,5.2,19.9,0.0,,310.0,11.8,,1020.1,
2022-03-04 11:30:00,2022-03-04,11:30:00,3,2.159134502,3.406745428,-1.253282512,-0.003197373,1.764739965,1.767716377,1.642005463,1.644700637,-0.039171042,-0.002948322,-1.053136227,-0.155552731,6.4,1.1,13.4,0.0,,88.0,7.7,,1029.5,
2022-03-05 11:30:00,2022-03-05,11:30:00,3,2.711009421,2.852417199,-0.147153843,-0.582878773,1.52609956,1.529058808,1.326317639,1.329104456,-0.049286505,-0.003240625,-0.086395197,-0.795212685,11.9,3.1,22.1,0.0,,206.0,6.4,,1027.6,
2022-03-06 11:30:00,2022-03-06,11:30:00,3,2.401022095,2.016263762,0.379145185,-0.73483522,1.029987928,1.032901412,0.986275833,0.988975498,-0.05077897,-0.081618669,-0.049722164,-0.574710139,17.1,11.1,21.8,0.0,,226.0,6.7,,1023.5,
2022-03-07 11:30:00,2022-03-07,11:30:00,3,1.861024977,1.773664676,0.08168037,-0.0030939,0.865059641,0.868048449,0.908605035,0.911296157,-0.056203137,-0.215754722,-0.050119236,-0.652695833,16.1,9.7,22.9,10.0,,236.0,11.5,,1015.4,
2022-03-08 11:30:00,2022-03-08,11:30:00,3,2.517487812,2.594156725,-0.082448935,-0.002989653,1.381749248,1.384753646,1.212407477,1.215183102,-0.049635799,-0.155891736,-0.490537106,-0.330911192,7.6,3.0,12.8,3.0,,337.0,10.2,,1019.6,
2022-03-09 11:30:00,2022-03-09,11:30:00,3,4.133135961,1.770216875,2.357221065,-0.577885694,0.956703831,0.959679954,0.813513044,0.816234942,-0.049292558,-0.099994618,-1.038212419,-0.549692859,6.1,3.7,9.1,30.3,,344.0,9.2,,1014.5,
2022-03-10 11:30:00,2022-03-10,11:30:00,3,3.366063183,2.209871586,1.150625093,-0.002985035,1.1578939,1.160774653,1.051977685,1.054663437,-0.044673484,-0.002838322,-1.535142766,-0.383871088,5.4,1.2,9.8,0.0,,60.0,6.0,,1019.4,
2022-03-11 11:30:00,2022-03-11,11:30:00,3,2.127989606,2.37639537,-0.254657477,-0.003070532,1.27243103,1.275671019,1.10396434,1.106976065,-0.053838472,-0.003183484,-0.182084468,-0.588883137,8.0,0.0,17.5,0.0,,349.0,2.6,,1015.1,
2022-03-12 11:30:00,2022-03-12,11:30:00,3,3.217508912,0.197648669,3.013897755,-0.002946725,0.086876169,0.089962813,0.1107725,0.113648345,-0.027345845,-0.002720266,-2.707524549,-0.094586806,-1.6,-7.7,10.6,18.6,,299.0,20.5,,1008.0,
2022-03-13 12:30:00,2022-03-13,12:30:00,3,6.921251655,3.060542986,3.855271794,-0.911726713,1.607959259,1.610792431,1.452583727,1.455187431,-0.039424606,-0.201479468,-2.981639653,-0.391661285,,,,,,,,,,
2022-03-14 12:30:00,2022-03-14,12:30:00,3,3.447428715,3.600864317,-0.158794583,-0.003338218,1.876424352,1.879261944,1.724439965,1.726961354,-0.053067037,-0.108655752,-0.791253391,-0.448078333,6.9,-2.9,16.8,0.0,,318.0,3.8,,1029.4,
2022-03-15 12:30:00,2022-03-15,12:30:00,3,2.754629792,3.075984444,-0.326834514,-0.003235833,1.618283981,1.621149352,1.457700463,1.460314954,-0.043952211,-0.089327211,-0.633675961,-0.392811667,9.0,0.4,18.1,0.0,,350.0,1.4,,1026.1,
2022-03-16 12:30:00,2022-03-16,12:30:00,3,3.002273681,1.706357512,1.290439363,-0.003173576,0.891636111,0.894548137,0.8147214,0.817286181,-0.04479809,-0.003511076,-0.513063854,-0.359203692,9.2,3.5,16.3,17.9,,40.0,4.6,,1021.8,
2022-03-17 12:30:00,2022-03-17,12:30:00,3,1.603384248,2.688306933,-1.090272708,-0.003186956,1.404487454,1.40733713,1.283819479,1.286319826,-0.044545509,-0.002636215,-0.256661262,-0.647225637,12.5,8.5,19.6,7.9,,343.0,3.9,,1016.1,
2022-03-18 12:30:00,2022-03-18,12:30:00,3,1.654649213,1.909945023,-0.260714468,-0.609283333,1.006819965,1.009669398,0.903125058,0.905694282,-0.045231227,-0.002670752,-0.050519873,-0.344053681,13.0,4.6,19.7,0.5,,332.0,6.8,,1017.0,
2022-03-19 12:30:00,2022-03-19,12:30:00,3,2.16387956,2.86833875,-0.709882419,-0.003091771,1.54377463,1.54662728,1.32456412,1.327134699,-0.053925197,-0.161363623,-0.286461898,-0.553683345,14.6,8.1,22.5,0.3,,263.0,9.1,,1012.0,
2022-03-20 12:30:00,2022-03-20,12:30:00,3,3.47381015,3.135833623,0.332654583,-0.00314625,1.623485926,1.626274838,1.512347697,1.514880729,-0.046902002,-0.072671215,-0.585248669,-0.47735419,8.8,5.7,12.5,0.3,,294.0,17.1,,1019.1,
2022-03-21 12:30:00,2022-03-21,12:30:00,3,2.055784722,3.6832789,-1.632867454,-0.003221655,1.9345575,1.93737713,1.7487214,1.751275046,-0.051052905,-0.116835984,-0.157608993,-0.64884412,10.9,1.2,19.0,0.0,,328.0,4.3,,1024.8,
2022-03-22 12:30:00,2022-03-22,12:30:00,3,3.602243889,2.129452662,1.467264988,-0.003190347,1.1348236,1.137665255,0.994629063,0.997313646,-0.045593519,-0.00321875,-0.066630914,-0.559435405,12.5,4.5,20.1,0.0,,39.0,4.3,,1021.3,
2022-03-23 12:30:00,2022-03-23,12:30:00,3,1.794186493,1.256975625,0.531822847,-0.003177095,0.612678796,0.615495938,0.644296829,0.646867708,-0.051506887,-0.166157859,-0.050008229,-0.364817928,12.8,10.4,16.0,17.7,,94.0,11.4,,1013.6,
2022-03-24 12:30:00,2022-03-24,12:30:00,3,1.964706921,2.669391308,-0.709935637,-0.192106736,1.372105822,1.374852847,1.297285486,1.299789711,-0.047394005,-0.003009109,-0.176901713,-0.463290417,14.4,8.9,17.2,0.8,,247.0,6.4,,1010.9,
2022-03-25 12:30:00,2022-03-25,12:30:00,3,3.109769583,2.78266191,0.32169294,-0.642670162,1.444279016,1.447113137,1.338382894,1.340963507,-0.05773272,-0.046185081,-0.331627824,-0.645143704,8.4,4.4,11.8,0.0,,298.0,8.4,,1009.3,
2022-03-26 12:30:00,2022-03-26,12:30:00,3,3.099873831,3.257209977,-0.162594016,-0.003252025,1.664828692,1.667539965,1.592381285,1.594927882,-0.047668796,-0.07175272,-0.840159387,-0.510087731,3.3,0.5,6.2,1.0,,281.0,16.1,,1007.5,
2022-03-27 12:30:00,2022-03-27,12:30:00,3,2.989731539,4.417323924,-1.432845613,-0.003296979,2.273791944,2.276544861,2.143531979,2.146032292,-0.054320116,-0.099048403,-1.260595093,-0.673798264,1.0,-1.0,4.0,0.0,,292.0,20.0,,1012.8,
2022-03-28 12:30:00,2022-03-28,12:30:00,3,3.878392731,4.242501748,-0.369270185,-0.578696887,2.220403704,2.223133866,2.022098044,2.024529051,-0.04219537,-0.003927384,-1.704938438,-0.429336354,1.2,-2.5,6.0,0.0,,290.0,18.0,,1017.6,
2022-03-29 12:30:00,2022-03-29,12:30:00,3,5.025719745,3.602776586,1.417673889,-0.010127176,1.859264664,1.861977234,1.743511921,1.746068623,-0.035345926,-0.139482442,-1.076470058,-0.472347361,4.0,-2.7,10.9,0.4,,298.0,5.5,,1022.7,
2022-03-30 12:30:00,2022-03-30,12:30:00,3,2.346164942,3.177100382,-0.836477419,-0.003143993,1.704890625,1.707771007,1.472209757,1.474871354,-0.05735544,-0.088009977,-0.072773194,-0.419405023,12.0,2.9,20.3,0.1,,162.0,9.0,,1018.1,
2022-03-31 12:30:00,2022-03-31,12:30:00,3,1.3545661,2.477386412,-1.128156597,-0.003152778,1.300566042,1.303352269,1.17682037,1.179370428,-0.041932847,-0.227761944,-0.197481146,-0.302350046,17.7,16.1,21.6,6.4,,198.0,15.5,,1004.8,
2022-04-01 12:30:00,2022-04-01,12:30:00,4,2.977278438,3.898946285,-0.926790532,-0.597024051,2.008250405,2.010881933,1.89069588,1.893187037,-0.045002315,-0.003674826,-0.840430255,-0.27997228,7.0,3.6,14.6,0.0,,291.0,16.6,,1012.8,
2022-04-02 12:30:00,2022-04-02,12:30:00,4,2.71092537,4.075121493,-1.369410231,-0.756640752,2.110945856,2.113606933,1.964175637,1.966728669,-0.042354826,-0.003707269,-0.857948356,-0.115142153,7.1,-2.3,16.7,0.0,,345.0,3.6,,1018.1,
2022-04-03 12:30:00,2022-04-03,12:30:00,4,3.020927755,4.066675336,-1.050879884,-0.003266019,2.160467627,2.163101157,1.906207708,1.908706481,-0.046682338,-0.17412625,-0.781833796,-0.54630706,9.7,5.4,12.9,0.0,,308.0,16.9,,1014.2,
2022-04-04 12:30:00,2022-04-04,12:30:00,4,2.668642164,3.234908727,-0.571453113,-0.003193148,1.695442813,1.698185556,1.539465914,1.541909722,-0.055598553,-0.086286319,-0.050990556,-0.412608472,8.5,-0.2,16.2,0.0,,342.0,3.5,,1017.4,
2022-04-05 12:30:00,2022-04-05,12:30:00,4,1.528699178,1.52040081,0.002880289,-0.003100521,0.791781748,0.794614375,0.728619063,0.731204514,-0.051046701,-0.002940359,-0.05070147,-0.383448044,13.5,10.0,19.0,25.0,,84.0,6.6,,1011.8,
2022-04-06 12:30:00,2022-04-06,12:30:00,4,1.384752338,2.424669271,-1.045359317,-0.003160822,1.301483912,1.304362141,1.123185359,1.125749514,-0.057163009,-0.092378079,-0.0503711,-0.518131285,15.9,12.0,22.0,2.1,,328.0,7.3,,1007.1,
2022-04-07 12:30:00,2022-04-07,12:30:00,4,2.234602257,3.043857396,-0.814284907,-0.623010035,1.576580451,1.57920772,1.467276944,1.469679444,-0.047248495,-0.156101042,-0.442003032,-0.403212431,12.8,8.6,17.3,15.4,,313.0,8.0,,1005.1,
2022-04-08 12:30:00,2022-04-08,12:30:00,4,2.26847265,2.714163935,-0.450842905,-0.003163009,1.405504815,1.408193796,1.30865912,1.311121759,-0.03551662,-0.00390441,-1.619137488,-0.267732789,6.5,0.8,12.5,2.7,,288.0,6.4,,1007.3,
2022-04-09 12:30:00,2022-04-09,12:30:00,4,4.657880625,2.149398287,2.503345231,-0.556310556,1.108751551,1.111425428,1.040646736,1.043109965,-0.054333843,-0.004430313,-1.557019051,-0.961541042,3.1,1.0,6.1,2.0,,294.0,10.3,,1009.7,
2022-04-10 12:30:00,2022-04-10,12:30:00,4,2.711967106,4.387548576,-1.680599711,-0.003232014,2.276377465,2.27896875,2.111171111,2.113598067,-0.044727685,-0.10834191,-0.917746863,-0.63644875,6.6,1.5,14.5,0.0,,302.0,11.7,,1016.9,
2022-04-11 12:30:00,2022-04-11,12:30:00,4,2.110911632,3.374210579,-1.268471412,-0.003187407,1.762671505,1.765369398,1.611539074,1.614013646,-0.048573877,-0.136460926,-0.060013507,-0.856693079,13.1,1.5,23.7,0.0,,329.0,4.2,,1019.7,
